class,bruise_bleed,has_ring,season,habitat,cap_diameter,cap_shape,cap_color,gill_color,stem_height,stem_width,stem_color
0,0,0,1,woods,11.71,convex,brown,white,9.5,27.68,white
0,0,0,2,woods,8.78,convex,brown,white,8.9,26.38,white
0,0,0,2,woods,7.83,convex,brown,white,6.98,25.53,white
0,0,0,2,woods,10.7,convex,brown,white,11.07,31.88,white
0,0,0,2,woods,9.27,convex,brown,white,11.46,32.54,white
0,0,0,1,woods,9.16,convex,brown,white,10.07,32.22,white
0,0,0,2,woods,9.52,convex,brown,white,10.71,31.66,white
0,0,0,2,woods,12.03,convex,brown,white,12.2,32.33,white
0,0,0,2,woods,12.23,convex,brown,white,11.89,35.82,white
0,0,0,2,woods,6.99,convex,brown,white,8.97,31.06,white
0,0,0,1,woods,9.74,convex,brown,white,12.21,30.28,white
0,0,0,2,woods,10.02,convex,brown,white,8.78,25.65,white
0,0,0,2,woods,9.51,convex,brown,white,12.47,34.61,white
0,0,0,2,woods,10.92,convex,brown,white,11.17,33.45,white
0,0,0,2,woods,7.65,convex,brown,white,8.64,23.7,white
0,0,0,1,woods,11.87,convex,brown,white,11.45,36.63,white
0,0,0,2,woods,8.51,convex,brown,white,10.54,29.32,white
0,0,0,1,woods,10.23,convex,brown,white,7.58,29.82,white
0,0,0,1,woods,11.12,convex,brown,white,8.92,27.53,white
0,0,0,1,woods,9.27,convex,brown,white,10.36,27.51,white
0,0,0,1,woods,10.11,convex,brown,white,11.75,28.59,white
0,0,0,1,woods,9.15,convex,brown,white,9.1,28.97,white
0,0,0,2,woods,9.75,convex,brown,white,8.58,27.5,white
0,0,0,2,woods,11.3,convex,brown,white,11.98,34.88,white
0,0,0,2,woods,11.43,convex,brown,white,10.66,29.46,white
0,0,0,1,woods,9.52,convex,brown,white,11.62,28.98,white
0,0,0,2,woods,9.3,convex,brown,white,11.42,29.06,white
0,0,0,1,woods,9.17,convex,brown,white,10.02,32.1,white
0,0,0,2,woods,9.98,convex,brown,white,9.37,28.53,white
0,0,0,1,woods,9.6,convex,brown,white,10.84,28.52,white
0,0,0,1,woods,9.45,convex,brown,white,9.19,26.84,white
0,0,0,1,woods,12.05,convex,brown,white,9.85,25.21,white
0,0,0,1,woods,12.15,convex,brown,white,11.0,30.19,white
0,0,0,2,woods,9.53,convex,brown,white,11.79,27.76,white
0,0,0,1,woods,11.48,convex,brown,white,11.28,33.82,white
0,0,0,2,woods,11.11,convex,brown,white,11.78,33.87,white
0,0,0,2,woods,9.49,convex,brown,white,9.44,25.92,white
0,0,0,1,woods,10.46,convex,brown,white,10.75,27.97,white
0,0,0,2,woods,11.17,convex,brown,white,12.87,31.38,white
0,0,0,1,woods,10.62,convex,brown,white,9.61,28.78,white
0,0,0,2,woods,11.21,convex,brown,white,10.8,33.62,white
0,0,0,1,woods,12.82,convex,brown,white,11.97,29.82,white
0,0,0,1,woods,11.1,convex,brown,white,11.19,34.23,white
0,0,0,1,woods,10.34,convex,brown,white,11.28,35.16,white
0,0,0,2,woods,7.17,convex,brown,white,7.04,25.2,white
0,0,0,2,woods,9.59,convex,brown,white,11.79,29.5,white
0,0,0,2,woods,9.43,convex,brown,white,10.92,27.82,white
0,0,0,1,woods,10.83,convex,brown,white,12.64,27.79,white
0,0,0,1,woods,10.0,convex,brown,white,8.51,25.07,white
0,0,0,1,woods,10.43,convex,brown,white,11.69,29.28,white
0,0,0,1,woods,9.94,convex,brown,white,9.46,28.86,white
0,0,0,1,woods,10.35,convex,brown,white,11.51,30.83,white
0,0,0,2,woods,11.89,convex,brown,white,10.19,33.89,white
0,0,0,2,woods,9.62,convex,brown,white,10.68,30.27,white
0,0,0,1,woods,7.99,convex,brown,white,10.58,30.61,white
0,0,0,1,woods,9.61,convex,brown,white,7.73,20.41,white
0,0,0,2,woods,8.78,convex,brown,white,9.69,26.94,white
0,0,0,2,woods,8.72,convex,brown,white,7.06,25.74,white
0,0,0,1,woods,8.74,convex,brown,white,9.3,30.46,white
0,0,0,1,woods,12.74,convex,brown,white,11.22,33.77,white
0,0,0,1,woods,10.33,convex,brown,white,9.47,29.82,white
0,0,0,1,woods,11.2,convex,brown,white,9.96,30.1,white
0,0,0,2,woods,11.07,convex,brown,white,10.46,31.48,white
0,0,0,1,woods,9.62,convex,brown,white,12.75,33.53,white
0,0,0,1,woods,12.26,convex,brown,white,12.18,28.73,white
0,0,0,2,woods,11.85,convex,brown,white,12.35,32.21,white
0,0,0,2,woods,9.35,convex,brown,white,10.43,29.95,white
0,0,0,1,woods,10.73,convex,brown,white,11.11,29.89,white
0,0,0,1,woods,10.42,convex,brown,white,7.85,28.21,white
0,0,0,1,woods,13.99,convex,brown,white,11.95,31.82,white
0,0,0,1,woods,10.0,convex,brown,white,12.18,38.37,white
0,0,0,1,woods,9.86,convex,brown,white,8.02,23.35,white
0,0,0,1,woods,12.25,convex,brown,white,9.99,28.53,white
0,0,0,2,woods,9.15,convex,brown,white,8.96,21.84,white
0,0,0,2,woods,10.88,convex,brown,white,9.92,26.59,white
0,0,0,1,woods,7.67,convex,brown,white,10.8,31.6,white
0,0,0,1,woods,9.68,convex,brown,white,9.1,31.39,white
0,0,0,1,woods,9.9,convex,brown,white,11.11,29.43,white
0,0,0,2,woods,10.96,convex,brown,white,9.76,29.31,white
0,0,0,1,woods,11.2,convex,brown,white,9.98,26.47,white
0,0,0,1,woods,12.74,convex,brown,white,11.43,32.89,white
0,0,0,1,woods,11.46,convex,brown,white,11.89,30.65,white
0,0,0,2,woods,8.89,convex,brown,white,10.36,33.39,white
0,0,0,1,woods,11.0,convex,brown,white,11.45,29.51,white
0,0,0,1,woods,8.96,convex,brown,white,9.66,29.64,white
0,0,0,1,woods,12.37,convex,brown,white,9.35,26.14,white
0,0,0,2,woods,10.09,convex,brown,white,9.79,28.65,white
0,0,0,2,woods,11.07,convex,brown,white,8.95,26.44,white
0,0,0,1,woods,10.73,convex,brown,white,10.09,33.47,white
0,0,0,1,woods,10.58,convex,brown,white,9.74,30.61,white
0,0,0,2,woods,8.41,convex,brown,white,10.39,31.3,white
0,0,0,2,woods,9.94,convex,brown,white,10.7,31.78,white
0,0,0,1,woods,4.12,flat,purple,white,4.78,8.5,white
0,0,0,2,woods,2.62,sunken,purple,white,3.68,5.97,white
0,0,0,2,woods,4.91,flat,purple,white,4.69,7.76,yellow
0,0,0,2,woods,3.58,sunken,purple,white,4.81,7.09,white
0,0,0,2,woods,3.38,flat,purple,white,4.94,8.33,yellow
0,0,0,2,woods,3.75,flat,purple,white,4.0,7.31,white
0,0,0,2,woods,3.58,flat,purple,white,4.04,7.58,yellow
0,0,0,1,woods,4.02,flat,purple,white,4.03,6.4,yellow
0,0,0,1,woods,3.93,sunken,purple,white,5.01,7.27,yellow
0,0,0,1,woods,3.83,sunken,purple,white,4.87,7.87,white
0,0,0,1,woods,2.7,sunken,purple,white,4.74,7.48,white
0,0,0,1,woods,3.79,sunken,purple,white,4.64,7.13,white
0,0,0,1,woods,3.76,flat,purple,white,3.8,7.7,yellow
0,0,0,2,woods,4.32,flat,purple,white,4.79,8.58,yellow
0,0,0,2,woods,3.95,sunken,purple,white,4.18,6.56,yellow
0,0,0,2,woods,4.11,flat,purple,white,5.25,8.36,white
0,0,0,1,woods,2.89,sunken,purple,white,4.02,7.45,yellow
0,0,0,1,woods,3.6,flat,purple,white,5.14,7.74,yellow
0,0,0,1,woods,2.79,flat,purple,white,4.08,6.15,yellow
0,0,0,2,woods,3.99,sunken,purple,white,4.79,8.4,white
0,0,0,1,woods,4.77,flat,purple,white,4.42,7.63,white
0,0,0,1,woods,3.25,sunken,purple,white,4.07,7.0,yellow
0,0,0,2,woods,3.7,sunken,purple,white,3.88,6.62,white
0,0,0,2,woods,3.21,flat,purple,white,4.64,7.09,white
0,0,0,2,woods,4.2,sunken,purple,white,4.58,8.19,yellow
0,0,0,2,woods,3.66,flat,purple,white,4.49,8.28,yellow
0,0,0,2,woods,4.02,flat,purple,white,4.59,7.67,white
0,0,0,1,woods,5.4,sunken,purple,white,5.09,8.76,yellow
0,0,0,1,woods,4.25,sunken,purple,white,4.39,7.92,yellow
0,0,0,1,woods,5.05,sunken,purple,white,4.92,8.49,yellow
0,0,0,2,woods,3.78,flat,purple,white,5.0,8.25,white
0,0,0,1,woods,4.33,flat,purple,white,4.07,7.78,yellow
0,0,0,1,woods,3.44,flat,purple,white,3.99,7.69,yellow
0,0,0,1,woods,3.79,sunken,purple,white,4.2,6.47,white
0,0,0,2,woods,3.68,flat,purple,white,4.27,6.64,yellow
0,0,0,1,woods,4.87,flat,purple,white,4.47,7.82,yellow
0,0,0,2,woods,3.97,sunken,purple,white,5.3,8.37,white
0,0,0,1,woods,4.88,flat,purple,white,4.96,8.37,white
0,0,0,1,woods,3.01,sunken,purple,white,4.01,7.05,white
0,0,0,1,woods,2.53,sunken,purple,white,4.99,7.72,white
0,0,0,2,woods,4.01,sunken,purple,white,4.56,7.02,white
0,0,0,1,woods,3.99,sunken,purple,white,4.47,6.7,white
0,0,0,1,woods,3.88,sunken,purple,white,4.55,7.1,white
0,0,0,1,woods,3.32,sunken,purple,white,4.61,7.57,yellow
0,0,0,2,woods,4.79,flat,purple,white,4.36,8.33,white
0,0,0,2,woods,4.04,flat,purple,white,4.41,6.95,white
0,0,0,1,woods,4.18,flat,purple,white,5.32,8.43,white
0,0,0,2,woods,2.69,flat,purple,white,3.56,6.12,white
0,0,0,1,woods,3.81,flat,purple,white,4.48,6.69,white
0,0,0,2,woods,3.89,sunken,purple,white,4.24,7.45,yellow
0,0,0,1,woods,5.21,flat,purple,white,4.82,8.22,white
0,0,0,2,woods,4.45,flat,purple,white,4.77,7.03,yellow
0,0,0,2,woods,4.72,sunken,purple,white,5.06,7.41,yellow
0,0,0,2,woods,3.98,sunken,purple,white,4.6,6.22,white
0,0,0,1,woods,3.73,sunken,purple,white,5.08,7.72,yellow
0,0,0,2,woods,2.71,flat,purple,white,3.78,7.76,yellow
0,0,0,2,woods,3.46,sunken,purple,white,3.59,6.8,white
0,0,0,2,woods,4.43,flat,purple,white,3.45,6.73,yellow
0,0,0,1,woods,3.51,sunken,purple,white,4.7,8.04,white
0,0,0,2,woods,2.57,flat,purple,white,4.46,6.87,yellow
0,0,0,2,woods,4.59,flat,purple,white,5.4,8.41,white
0,0,0,2,woods,4.91,sunken,purple,white,5.4,8.54,white
0,0,0,1,woods,3.03,sunken,purple,white,3.91,6.21,white
0,0,0,2,woods,4.99,sunken,purple,white,4.66,7.54,yellow
0,0,0,1,woods,2.95,flat,purple,white,4.01,7.83,white
0,0,0,1,woods,3.36,sunken,purple,white,4.34,7.45,white
0,0,0,1,woods,4.31,flat,purple,white,3.99,7.7,yellow
0,0,0,2,woods,2.25,sunken,purple,white,3.91,6.55,yellow
0,0,0,1,woods,3.41,sunken,purple,white,4.19,7.12,yellow
0,0,0,2,woods,4.1,sunken,purple,white,4.43,6.86,yellow
0,0,0,2,woods,3.81,flat,purple,white,4.63,8.17,yellow
0,0,0,2,woods,4.43,flat,purple,white,4.49,8.52,white
0,0,0,2,woods,3.8,flat,purple,white,4.6,7.41,yellow
0,0,0,1,woods,3.91,sunken,purple,white,4.68,8.55,yellow
0,0,0,2,woods,4.93,sunken,purple,white,5.27,8.47,white
0,0,0,1,woods,3.8,flat,purple,white,4.53,6.3,white
0,0,0,1,woods,4.02,sunken,purple,white,4.86,7.11,yellow
0,0,0,2,woods,4.12,flat,purple,white,4.59,8.41,white
0,0,0,1,woods,3.09,sunken,purple,white,4.25,6.88,white
0,0,0,2,woods,3.1,sunken,purple,white,3.75,7.06,yellow
0,0,0,2,woods,4.64,sunken,purple,white,4.8,8.59,yellow
0,0,0,1,woods,3.68,flat,purple,white,4.86,8.48,yellow
0,0,0,2,woods,3.87,flat,purple,white,4.07,7.03,white
0,0,0,1,woods,3.22,flat,purple,white,3.95,6.83,yellow
0,0,0,1,woods,2.68,sunken,purple,white,4.54,6.85,yellow
0,0,0,2,woods,4.98,flat,purple,white,4.67,8.64,white
0,0,0,1,woods,3.69,flat,purple,white,4.22,7.64,yellow
0,0,0,1,woods,4.64,sunken,purple,white,5.13,8.07,yellow
0,0,0,2,woods,4.09,sunken,purple,white,5.07,6.46,white
0,0,0,1,woods,3.21,sunken,purple,white,4.29,6.98,yellow
0,0,0,2,woods,3.87,sunken,purple,white,4.9,7.3,white
0,0,0,1,woods,3.24,sunken,purple,white,3.76,7.15,yellow
0,0,0,2,woods,5.3,sunken,purple,white,4.57,8.07,yellow
0,0,0,2,woods,4.98,sunken,purple,white,4.84,7.36,white
0,0,0,1,woods,3.05,sunken,purple,white,3.63,5.65,white
0,0,0,1,woods,4.32,flat,purple,white,4.29,7.55,white
0,0,0,1,woods,3.67,flat,purple,white,4.25,8.37,yellow
0,0,0,1,woods,3.55,sunken,purple,white,5.4,9.28,white
0,0,0,1,woods,2.72,flat,purple,white,3.11,6.03,yellow
0,0,0,2,woods,4.78,sunken,purple,white,4.57,7.1,yellow
0,0,0,2,woods,4.3,sunken,purple,white,4.14,7.13,yellow
0,0,0,1,woods,3.99,flat,purple,white,4.78,7.01,white
0,0,0,1,woods,4.28,sunken,purple,white,4.29,7.8,white
0,0,0,1,woods,3.4,sunken,purple,white,4.41,7.12,yellow
0,0,0,1,woods,3.8,flat,purple,white,4.42,6.9,yellow
0,0,0,2,woods,4.45,sunken,purple,white,5.24,8.26,white
0,0,0,2,woods,3.46,sunken,purple,white,3.95,6.83,white
0,0,0,1,woods,4.91,flat,purple,white,4.26,8.07,white
0,0,0,2,woods,2.68,sunken,purple,white,3.75,6.1,yellow
0,0,0,1,woods,3.47,flat,purple,white,4.66,8.25,white
0,0,0,2,woods,4.12,flat,purple,white,3.74,6.56,white
0,0,0,1,woods,4.18,sunken,purple,white,3.95,7.06,yellow
0,0,0,1,woods,3.49,flat,purple,white,4.45,7.93,white
0,0,0,1,woods,3.97,sunken,purple,white,5.11,8.42,white
0,0,0,2,woods,3.85,sunken,purple,white,4.44,7.79,yellow
0,0,0,1,woods,5.05,flat,purple,white,4.99,8.48,white
0,0,0,1,woods,4.44,sunken,purple,white,4.49,6.87,white
0,0,0,2,woods,4.93,flat,purple,white,4.92,7.46,yellow
0,0,0,2,woods,2.02,flat,purple,white,3.71,6.69,white
0,0,0,2,woods,3.73,flat,purple,white,4.07,6.23,yellow
0,0,0,2,woods,3.39,sunken,purple,white,4.4,6.02,white
0,0,0,1,woods,5.11,sunken,purple,white,5.14,8.33,yellow
0,0,0,2,woods,3.48,flat,purple,white,4.55,7.07,yellow
0,0,0,1,woods,3.53,sunken,purple,white,4.68,8.28,yellow
0,0,0,1,woods,4.38,sunken,purple,white,5.2,7.93,white
0,0,0,1,woods,3.89,flat,purple,white,4.18,6.59,yellow
0,0,0,2,woods,5.49,flat,purple,white,5.57,7.99,yellow
0,0,0,2,woods,3.45,sunken,purple,white,4.8,7.95,yellow
0,0,0,1,woods,3.86,flat,purple,white,4.69,8.66,white
0,0,0,1,woods,3.78,flat,purple,white,4.12,6.4,yellow
0,0,0,1,woods,3.44,sunken,purple,white,4.42,7.36,yellow
0,0,0,2,woods,5.55,sunken,purple,white,4.88,8.64,yellow
0,0,0,1,woods,2.83,sunken,purple,white,3.5,6.36,yellow
0,0,0,2,woods,4.59,flat,purple,white,3.95,6.93,yellow
0,0,0,2,woods,4.53,sunken,purple,white,3.96,6.77,white
0,0,0,2,woods,4.56,sunken,purple,white,4.63,7.18,yellow
0,0,0,1,woods,3.82,sunken,purple,white,5.1,8.59,white
0,0,0,2,woods,3.43,flat,purple,white,4.06,5.79,white
0,0,0,2,woods,4.19,sunken,purple,white,4.67,7.94,yellow
0,0,0,1,woods,4.35,sunken,purple,white,3.48,6.88,yellow
0,0,0,2,woods,3.15,sunken,purple,white,4.04,6.76,yellow
0,0,0,1,woods,3.83,flat,purple,white,4.79,7.49,yellow
0,0,0,1,woods,5.13,flat,purple,white,5.61,8.65,yellow
0,0,0,1,woods,4.28,sunken,purple,white,4.59,7.31,white
0,0,0,1,woods,3.99,sunken,purple,white,4.72,7.23,yellow
0,0,0,2,woods,3.36,sunken,purple,white,4.1,6.77,white
0,0,0,2,woods,4.67,sunken,purple,white,4.57,6.92,yellow
0,0,0,2,woods,3.11,flat,purple,white,4.14,7.27,yellow
0,0,0,1,woods,4.49,sunken,purple,white,4.56,7.78,yellow
0,0,0,2,woods,4.18,sunken,purple,white,4.46,7.84,yellow
0,0,0,2,woods,4.62,sunken,purple,white,4.85,8.04,white
0,0,0,1,woods,3.71,flat,purple,white,4.68,6.94,yellow
0,0,0,1,woods,6.08,sunken,purple,white,4.64,7.92,white
0,0,0,2,woods,3.93,sunken,purple,white,4.56,8.2,yellow
0,0,0,2,woods,3.0,flat,purple,white,4.09,6.84,yellow
0,0,0,1,woods,3.56,sunken,purple,white,5.37,7.34,yellow
0,0,0,2,woods,4.73,sunken,purple,white,4.93,7.21,yellow
0,0,0,2,woods,4.32,sunken,purple,white,5.02,7.28,yellow
0,0,0,2,woods,2.98,flat,purple,white,3.8,6.42,white
0,0,0,2,woods,4.1,flat,purple,white,4.37,5.91,yellow
0,0,0,2,woods,4.3,sunken,purple,white,4.34,7.8,white
0,0,0,1,woods,3.74,flat,purple,white,4.21,7.06,yellow
0,0,0,1,woods,4.51,sunken,purple,white,4.07,7.41,yellow
0,0,0,2,woods,3.59,flat,purple,white,3.77,5.93,yellow
0,0,0,1,woods,3.78,flat,purple,white,3.97,6.34,yellow
0,0,0,2,woods,4.15,sunken,purple,white,3.85,6.04,white
0,0,0,2,woods,3.82,sunken,purple,white,4.62,7.19,white
0,0,0,2,woods,2.91,flat,purple,white,3.64,5.61,white
0,0,0,1,woods,5.09,sunken,purple,white,4.79,7.96,white
0,0,0,1,woods,3.48,sunken,purple,white,4.64,7.45,yellow
0,0,0,2,woods,3.33,sunken,purple,white,4.77,8.02,white
0,0,0,1,woods,4.06,flat,purple,white,4.38,8.26,white
0,0,0,1,woods,5.9,sunken,purple,white,4.72,9.03,white
0,0,0,1,woods,5.44,flat,purple,white,5.27,8.46,white
0,0,0,2,woods,3.82,flat,purple,white,4.3,6.73,yellow
0,0,0,1,woods,3.54,flat,purple,white,3.77,7.02,yellow
0,0,0,1,woods,4.12,sunken,purple,white,4.2,7.32,white
0,0,0,2,woods,3.47,sunken,purple,white,4.26,6.67,yellow
0,0,0,2,woods,4.1,flat,purple,white,3.99,6.87,white
0,0,0,2,woods,3.53,flat,purple,white,3.88,7.46,yellow
0,0,0,1,woods,3.34,flat,purple,white,3.46,7.09,white
0,0,0,2,woods,3.89,sunken,purple,white,4.8,6.98,yellow
0,0,0,1,woods,3.94,sunken,purple,white,4.31,6.41,white
0,0,0,2,woods,3.2,flat,purple,white,4.6,7.0,white
0,0,0,2,woods,4.38,flat,purple,white,4.86,7.87,white
0,0,0,1,woods,3.9,sunken,purple,white,4.44,7.32,white
0,0,0,1,woods,3.96,flat,purple,white,4.69,8.5,yellow
0,0,0,2,woods,5.88,flat,purple,white,4.52,8.79,white
0,0,0,1,woods,3.82,flat,purple,white,5.23,8.26,yellow
0,0,0,2,woods,4.26,sunken,purple,white,5.73,9.13,white
0,0,0,2,woods,3.03,sunken,purple,white,3.55,6.17,yellow
0,0,0,1,woods,4.62,sunken,purple,white,4.84,8.32,white
0,0,0,2,woods,3.78,sunken,purple,white,4.08,6.92,yellow
0,0,0,2,woods,5.6,sunken,purple,white,5.08,9.06,yellow
0,0,0,1,woods,4.01,flat,purple,white,4.65,8.37,white
0,0,0,1,woods,3.25,sunken,purple,white,4.33,8.53,white
0,0,0,2,woods,3.55,flat,purple,white,3.89,6.93,yellow
0,0,0,2,woods,3.84,flat,purple,white,4.86,7.45,yellow
0,0,0,1,woods,4.04,flat,purple,white,4.66,6.83,white
0,0,0,2,woods,3.58,flat,purple,white,4.15,6.36,white
0,0,0,1,woods,4.44,sunken,purple,white,4.41,7.69,white
0,0,0,1,woods,2.98,sunken,purple,white,4.18,5.42,yellow
0,0,0,1,woods,2.72,flat,purple,white,3.75,6.11,white
0,0,0,2,woods,4.24,flat,purple,white,3.94,6.83,white
0,0,0,1,woods,4.08,flat,purple,white,4.78,7.94,yellow
0,0,0,1,woods,3.76,flat,purple,white,4.26,8.38,yellow
0,0,0,1,woods,3.55,sunken,purple,white,4.99,8.1,white
0,0,0,2,woods,4.25,sunken,purple,white,3.99,7.76,yellow
0,0,0,1,woods,4.15,sunken,purple,white,4.66,7.94,yellow
0,0,0,1,woods,4.2,flat,purple,white,4.82,7.96,yellow
0,0,0,1,woods,4.98,flat,purple,white,5.17,7.86,yellow
0,0,0,2,woods,4.76,sunken,purple,white,4.87,8.25,white
0,0,0,2,woods,3.31,sunken,purple,white,4.13,6.57,yellow
0,0,0,2,woods,5.25,flat,purple,white,4.99,7.43,white
0,0,0,1,woods,3.1,sunken,purple,white,4.24,6.92,yellow
0,0,0,2,woods,4.3,flat,purple,white,4.75,8.13,white
0,0,0,1,woods,3.74,flat,purple,white,4.38,7.37,white
0,0,0,1,woods,3.48,sunken,purple,white,3.97,6.79,white
0,0,0,1,woods,4.31,flat,purple,white,4.68,7.98,white
0,0,0,1,woods,3.47,flat,purple,white,3.61,6.26,white
0,0,0,2,woods,4.03,sunken,purple,white,5.3,8.37,yellow
0,0,0,1,woods,3.98,sunken,purple,white,4.75,7.88,white
0,0,0,1,woods,3.53,flat,purple,white,4.54,7.76,yellow
0,0,0,1,woods,4.09,sunken,purple,white,4.06,7.27,white
0,0,0,1,woods,4.28,flat,purple,white,4.86,7.18,yellow
0,0,0,2,woods,4.17,sunken,purple,white,4.58,7.82,yellow
0,0,0,2,woods,3.58,sunken,purple,white,5.57,8.29,white
0,0,0,1,woods,4.32,sunken,purple,white,4.79,7.78,yellow
0,0,0,2,woods,3.14,flat,purple,white,4.5,7.46,yellow
0,0,0,2,woods,4.64,flat,purple,white,5.07,8.13,yellow
0,0,0,1,woods,4.29,flat,purple,white,4.11,8.12,yellow
0,0,0,1,woods,4.69,sunken,purple,white,4.62,7.65,yellow
0,0,0,1,woods,3.97,sunken,purple,white,5.21,8.02,white
0,0,0,1,woods,4.27,flat,purple,white,4.54,7.8,white
0,0,0,2,woods,4.28,flat,purple,white,3.91,6.82,white
0,0,0,2,woods,3.13,sunken,purple,white,3.94,6.7,white
0,0,0,2,woods,4.01,sunken,purple,white,4.37,7.13,yellow
0,0,0,2,woods,3.85,flat,purple,white,5.69,8.38,white
0,0,0,1,woods,3.17,flat,purple,white,3.88,7.28,white
0,0,0,2,woods,3.72,sunken,purple,white,3.98,6.39,white
0,0,0,1,woods,3.8,sunken,purple,white,4.2,7.1,yellow
0,0,0,2,woods,2.75,flat,purple,white,4.46,7.24,white
0,0,0,1,woods,3.36,sunken,purple,white,4.32,6.43,white
0,0,0,1,woods,3.5,flat,purple,white,4.41,6.77,yellow
0,0,0,2,woods,4.1,sunken,purple,white,3.88,7.01,yellow
0,0,0,2,woods,3.2,sunken,purple,white,4.8,7.39,white
0,0,0,2,woods,3.67,sunken,purple,white,4.32,8.18,white
0,0,0,2,woods,2.73,sunken,purple,white,3.75,6.5,yellow
0,0,0,2,woods,3.84,sunken,purple,white,3.96,7.65,yellow
0,0,0,1,woods,4.38,flat,purple,white,4.73,7.19,white
0,0,0,2,woods,3.64,sunken,purple,white,3.98,7.37,yellow
0,0,0,1,woods,4.14,sunken,purple,white,4.23,8.19,white
0,0,0,2,woods,3.82,sunken,purple,white,4.02,7.14,yellow
0,0,0,1,woods,3.42,flat,purple,white,3.56,7.47,white
0,0,0,1,woods,4.06,sunken,purple,white,5.0,8.22,white
0,0,0,1,woods,3.35,sunken,purple,white,4.25,7.26,white
0,0,0,1,woods,3.67,sunken,purple,white,4.24,7.06,yellow
0,0,0,2,woods,4.06,sunken,purple,white,4.14,6.86,yellow
0,0,0,1,woods,3.59,flat,purple,white,4.52,7.26,white
0,0,0,1,woods,3.52,flat,purple,white,4.56,7.26,white
0,0,0,2,woods,3.26,sunken,purple,white,4.43,7.4,yellow
0,0,0,2,woods,5.0,flat,purple,white,5.17,8.32,white
0,0,0,2,woods,3.47,sunken,purple,white,4.45,8.13,yellow
0,0,0,1,woods,4.42,flat,purple,white,4.66,8.08,yellow
0,0,0,1,woods,4.15,flat,purple,white,4.67,8.58,white
0,0,0,2,woods,4.77,flat,purple,white,4.45,7.44,white
0,0,0,2,woods,3.53,flat,purple,white,4.83,6.25,white
0,0,0,2,woods,3.34,flat,purple,white,3.65,6.3,white
0,0,0,1,woods,3.79,flat,purple,white,3.73,6.35,yellow
0,0,0,1,woods,4.67,flat,purple,white,4.83,8.47,yellow
0,0,0,1,woods,3.77,sunken,purple,white,4.38,7.28,white
0,0,0,2,woods,3.5,flat,purple,white,4.91,7.3,white
0,0,0,2,woods,4.38,flat,purple,white,4.49,7.99,yellow
0,0,0,1,woods,4.62,sunken,purple,white,4.92,7.54,white
0,0,0,1,woods,3.56,sunken,purple,white,3.8,7.15,yellow
0,0,0,2,woods,3.85,flat,purple,white,4.1,6.42,yellow
0,0,0,1,woods,3.79,sunken,purple,white,4.39,7.06,white
0,0,0,1,woods,5.63,flat,purple,white,5.17,8.94,white
0,0,0,2,woods,4.32,flat,purple,white,5.11,7.38,yellow
0,0,0,2,woods,5.16,sunken,purple,white,4.59,7.23,yellow
0,0,0,2,woods,4.69,sunken,purple,white,4.95,7.45,yellow
0,0,0,2,woods,3.66,flat,purple,white,3.98,7.13,yellow
0,0,0,1,woods,3.48,flat,purple,white,3.99,5.66,white
0,0,0,1,woods,5.08,flat,purple,white,5.17,9.34,white
0,0,0,2,woods,4.1,flat,purple,white,3.93,7.66,yellow
0,0,0,2,woods,3.2,flat,purple,white,4.85,6.88,yellow
0,0,0,1,woods,3.95,sunken,purple,white,3.45,6.39,yellow
0,0,0,2,woods,3.69,flat,purple,white,4.55,7.1,white
0,0,0,2,woods,5.26,sunken,purple,white,4.65,7.48,white
0,0,0,2,woods,3.66,flat,purple,white,4.81,6.99,white
0,0,0,2,woods,3.07,flat,purple,white,4.08,6.5,yellow
0,0,0,1,woods,4.3,flat,purple,white,4.25,7.08,white
0,0,0,2,woods,3.95,flat,purple,white,4.48,8.79,yellow
0,0,0,1,woods,2.76,sunken,purple,white,4.08,6.64,yellow
0,0,0,1,woods,3.9,flat,purple,white,5.74,8.12,yellow
0,0,0,2,woods,3.53,sunken,purple,white,4.67,6.47,yellow
0,0,0,1,woods,4.12,flat,purple,white,4.63,7.85,yellow
0,0,0,2,woods,5.37,flat,purple,white,5.06,7.65,yellow
0,0,0,2,woods,5.23,flat,purple,white,5.25,7.45,white
0,0,0,1,woods,5.52,sunken,purple,white,4.81,8.67,yellow
0,0,0,2,woods,3.62,flat,purple,white,3.67,5.83,yellow
0,0,0,2,woods,3.33,sunken,purple,white,3.94,7.88,white
0,0,0,1,woods,3.93,sunken,purple,white,4.82,6.85,white
0,0,0,1,woods,4.14,sunken,purple,white,4.29,7.56,white
0,0,0,1,woods,3.88,flat,purple,white,3.95,6.87,white
0,0,0,2,woods,2.91,flat,purple,white,3.53,6.29,yellow
0,0,0,2,woods,4.42,sunken,purple,white,4.41,7.26,yellow
0,0,0,1,woods,2.95,flat,purple,white,4.75,7.12,yellow
0,0,0,2,woods,3.8,flat,purple,white,3.78,6.49,yellow
0,0,0,2,woods,2.95,flat,purple,white,3.76,6.22,white
0,0,0,2,woods,5.32,flat,purple,white,4.71,7.74,yellow
0,0,0,1,woods,4.16,flat,purple,white,4.5,7.93,white
0,0,0,1,woods,4.77,flat,purple,white,4.93,8.58,white
0,0,0,1,woods,3.27,flat,purple,white,4.47,7.9,white
0,0,0,1,woods,3.69,flat,purple,white,4.61,7.76,yellow
